House_Type,Family_Members,Number_of_Rooms,Daily_Appliance_Usage_Count,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Usage_Hours,Washing_Machine_Usage_Hours,Water_Motor_Usage_Hours,Lighting_Hours,Outdoor_Temperature_C,Day_of_Week,Season,Is_Holiday,Daily_Electricity_Consumption_kWh,House_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Family_Members_Scaled,Number_of_Rooms_Scaled,Daily_Appliance_Usage_Count_Scaled,AC_Usage_Hours_Scaled,Fan_Usage_Hours_Scaled,Refrigerator_Usage_Hours_Scaled,Washing_Machine_Usage_Hours_Scaled,Water_Motor_Usage_Hours_Scaled,Lighting_Hours_Scaled,Outdoor_Temperature_C_Scaled
Apartment,6,2,4,2.77,7.45,24,0.0,1.46,5.87,27.8,Wednesday,Spring/Autumn,0,11.15,0,6,0,0.9721193181814869,-1.18342448011439,-1.5771570672976551,-0.3015787273009606,0.23007241486836574,0.0,-0.7961864247267118,0.0849029722159225,-0.24624100924755724,0.18443989604486202
Apartment,5,3,4,1.45,2.34,24,0.0,1.55,7.27,5.9,Friday,Winter,0,8.24,0,0,2,0.47182038166686574,-0.6466304033004656,-1.5771570672976551,-0.6927657197483107,-1.138577224220514,0.0,-0.7961864247267118,0.2543613098014389,0.660412109972662,-1.7385820919421027
Apartment,5,3,5,0.0,0.68,24,2.31,0.61,7.42,11.7,Saturday,Winter,1,6.77,0,2,2,0.47182038166686574,-0.6466304033004656,-1.249737043744964,-1.1224787038760815,-1.5831874787973323,0.0,2.6562464072459044,-1.515536882758398,0.7575535156034,-1.2292885974067422
Apartment,6,4,8,3.75,8.89,24,1.01,1.42,5.59,46.2,Friday,Summer,0,13.72,0,0,1,0.9721193181814869,-0.10983632648654133,-0.2674769730868907,-0.011152020787018897,0.6157584188386177,0.0,0.7133188394691075,0.009588155511248522,-0.4275716330916013,1.8001296028466955
Independent House,4,4,12,6.3,9.96,24,0.66,1.25,7.18,37.1,Friday,Summer,0,16.97,1,0,1,-0.028478554847755435,-0.10983632648654133,1.0422031211238738,0.7445501237135436,0.9023445467887354,0.0,0.19022295583689294,-0.31049981548361544,0.6021272665942193,1.0010656717653539
Independent House,1,4,11,11.19,7.98,24,0.0,1.35,6.44,29.6,Sunday,Summer,1,23.94,1,3,1,-1.529375364391619,-0.10983632648654133,0.7147830975711826,2.193720118461681,0.37202629132963905,0.0,-0.7961864247267118,-0.1222127737219305,0.12289633214924663,0.34249649779721536
Apartment,7,3,6,4.52,4.71,24,1.58,1.51,4.29,26.1,Monday,Spring/Autumn,0,15.79,0,1,0,1.4724182546961082,-0.6466304033004656,-0.9223170201922729,0.21704039147393514,-0.5038023426861413,0.0,1.565217849955857,0.17904649309676496,-1.2694638152246622,0.035164216612084
Apartment,2,3,12,6.12,9.96,24,0.0,1.2,8.62,42.6,Thursday,Summer,0,15.11,0,4,1,-1.0290764278769977,-0.6466304033004656,1.0422031211238738,0.6912064429252687,0.9023445467887354,0.0,-0.7961864247267118,-0.4046433363644579,1.534684760649302,1.484016399341989
Apartment,6,2,14,0.11,1.34,24,0.0,1.39,8.16,16.9,Saturday,Winter,1,6.79,0,2,2,0.9721193181814869,-1.18342448011439,1.697043168229256,-1.0898797878388022,-1.4064147269776335,0.0,-0.7961864247267118,-0.04689795701725696,1.2367844500483733,-0.7726806367888329
Villa,7,8,6,4.2,11.61,24,1.56,2.37,8.66,43.2,Tuesday,Summer,0,17.23,2,5,1,1.4724182546961082,2.037339980769156,-0.9223170201922729,0.12220718118366866,1.344276426337982,0.0,1.5353266566054449,1.798315052247254,1.5605891354841661,1.53670193325944
Apartment,2,4,8,0.82,2.27,24,0.0,1.35,5.92,15.0,Saturday,Winter,1,6.85,0,2,2,-1.0290764278769977,-0.10983632648654133,-0.2674769730868907,-0.8794686025072731,-1.1573258494135126,0.0,-0.7961864247267118,-0.1222127737219305,-0.21386054070397809,-0.9395181608607612
Apartment,7,4,4,3.09,4.27,24,0.0,2.25,7.25,30.7,Friday,Spring/Autumn,0,12.64,0,0,0,1.4724182546961082,-0.10983632648654133,-1.5771570672976551,-0.20674551701069394,-0.6216508438992739,0.0,-0.7961864247267118,1.572370602133232,0.6474599225552305,0.43908664331254216
Apartment,6,3,7,3.46,5.25,24,0.56,1.89,5.82,26.1,Sunday,Spring/Autumn,1,13.44,0,3,0,0.9721193181814869,-0.6466304033004656,-0.5948969966395818,-0.09709461761257307,-0.35917009119729687,0.0,0.04076698908483167,0.8945372517911668,-0.2786214777911364,0.035164216612084
Independent House,6,3,10,7.43,11.02,24,1.1,3.26,6.87,41.1,Monday,Summer,0,21.53,1,1,1,0.9721193181814869,-0.6466304033004656,0.3873630740184915,1.0794298975510477,1.1862522997112817,0.0,0.8478292095459629,3.4740697239262475,0.40136836162402817,1.3523025645483613
Villa,5,5,8,1.75,6.14,24,0.0,2.08,9.08,23.6,Sunday,Spring/Autumn,1,11.12,2,3,0,0.47182038166686574,0.426957750327383,-0.2674769730868907,-0.6038595851011855,-0.12079471374346072,0.0,-0.7961864247267118,1.2522826311383681,1.8325850712502318,-0.18435884137729552
Villa,4,9,9,0.0,3.33,24,0.98,2.29,7.09,8.9,Monday,Winter,0,8.0,2,1,2,-0.028478554847755435,2.5741340575830804,0.05994305046580039,-1.1224787038760815,-0.8734180964909659,0.0,0.6684820494434891,1.647685418837906,0.5438424232157768,-1.4751544223548472
Apartment,1,4,9,2.39,8.21,24,0.0,1.64,8.56,17.8,Wednesday,Spring/Autumn,0,8.56,0,6,0,-1.529375364391619,-0.10983632648654133,0.05994305046580039,-0.4141931645206522,0.43362891696377664,0.0,-0.7961864247267118,0.42381964738695493,1.4958281983970076,-0.6936523359126561
Apartment,7,2,8,4.96,10.25,24,0.67,0.58,4.88,32.6,Monday,Summer,0,14.59,0,1,1,1.4724182546961082,-1.18342448011439,-0.2674769730868907,0.3474360556230519,0.9800174225882998,0.0,0.2051685525120991,-1.5720229952869034,-0.8873742864104269,0.6059241673844707
Villa,7,6,5,6.01,12.11,24,0.96,1.51,7.77,42.8,Thursday,Summer,0,17.59,2,4,1,1.4724182546961082,0.9637518271413074,-1.249737043744964,0.6586075268879894,1.4781951777165416,0.0,0.6385908560930768,0.17904649309676496,0.9842167954084546,1.501578243981139
Independent House,7,6,7,0.0,6.58,24,0.0,1.62,6.27,18.7,Thursday,Spring/Autumn,0,7.8,1,4,0,1.4724182546961082,0.9637518271413074,-0.5948969966395818,-1.1224787038760815,-0.002946212530328107,0.0,-0.7961864247267118,0.3861622390346184,0.012802739101076578,-0.6146240350364796
Apartment,3,3,9,2.96,3.95,24,0.71,1.58,5.05,22.9,Sunday,Spring/Autumn,1,11.24,0,3,0,-0.5287774913623766,-0.6466304033004656,0.05994305046580039,-0.24527150869111475,-0.707358844781552,0.0,0.2649509392129235,0.3108474223299444,-0.7772806933622575,-0.24582529761432206
Apartment,1,4,14,1.2,8.44,24,0.0,0.96,5.37,26.0,Saturday,Spring/Autumn,1,8.2,0,2,0,-1.529375364391619,-0.10983632648654133,1.697043168229256,-0.7668541652875815,0.4952315425979137,0.0,-0.7961864247267118,-0.8565322365925012,-0.57004569468335,0.026383294292508696
Apartment,1,2,4,3.62,6.08,24,0.0,1.75,2.62,17.7,Thursday,Spring/Autumn,0,9.38,0,4,0,-1.529375364391619,-1.18342448011439,-1.5771570672976551,-0.0496780124674397,-0.13686496390888778,0.0,-0.7961864247267118,0.6309353933248083,-2.35097146458021,-0.7024332582322315
Independent House,4,6,14,0.77,5.98,24,1.07,0.86,8.76,22.5,Tuesday,Spring/Autumn,0,7.66,1,5,0,-0.028478554847755435,0.9637518271413074,1.697043168229256,-0.8942862916151273,-0.16364871418459961,0.0,0.8029924195203444,-1.044819278354186,1.6253500725713244,-0.28094898689262265
Villa,1,6,8,5.03,8.88,24,0.0,2.0,10.1,37.3,Sunday,Summer,1,14.14,2,3,1,-1.529375364391619,0.9637518271413074,-0.2674769730868907,0.36818082037404787,0.6130800438110465,0.0,-0.7961864247267118,1.1016529977290201,2.4931466295392486,1.018627516404504
Apartment,6,3,11,11.37,9.51,24,0.0,1.67,6.3,36.3,Wednesday,Summer,0,27.23,0,6,1,0.9721193181814869,-0.6466304033004656,0.7147830975711826,2.247063799249956,0.7818176705480315,0.0,-0.7961864247267118,0.4803057599154604,0.0322310202272243,0.9308182932087521
Independent House,7,4,12,3.3,8.62,24,1.85,1.43,9.57,18.7,Monday,Spring/Autumn,0,14.31,1,1,0,1.4724182546961082,-0.10983632648654133,1.0422031211238738,-0.14451122275770645,0.5434422930941951,0.0,1.9687489601864225,0.02841685968741701,2.149913662977309,-0.6146240350364796
Apartment,2,3,5,2.96,1.71,24,0.0,1.45,9.14,12.2,Wednesday,Winter,0,9.89,0,6,2,-1.0290764278769977,-0.6466304033004656,-1.249737043744964,-0.24527150869111475,-1.3073148509574992,0.0,-0.7961864247267118,0.066074268039754,1.8714416335025272,-1.1853839858088664
Apartment,5,3,13,8.27,8.59,24,1.74,1.28,7.84,38.6,Wednesday,Summer,0,22.34,0,6,1,0.47182038166686574,-0.6466304033004656,1.3696231446765648,1.3283670745629976,0.5354071680114817,0.0,1.804347396759155,-0.25401370295510994,1.0295494513694659,1.1327795065589816
Apartment,6,2,7,5.88,8.4,24,1.43,0.53,6.46,32.6,Thursday,Summer,0,16.46,0,4,1,0.9721193181814869,-1.18342448011439,-0.5948969966395818,0.6200815352075686,0.48451804248762914,0.0,1.3410338998277649,-1.6661665161677457,0.13584851956667807,0.6059241673844707
Villa,3,5,12,9.57,7.92,24,0.0,2.24,6.39,34.6,Friday,Summer,0,23.24,2,0,1,-0.5287774913623766,0.426957750327383,1.0422031211238738,1.7136269913672062,0.35595604116421176,0.0,-0.7961864247267118,1.553541897957064,0.0905158636056669,0.7815426137759744
Apartment,3,3,6,1.2,4.18,24,1.09,1.24,7.73,5.0,Tuesday,Winter,0,8.28,0,5,2,-0.5287774913623766,-0.6466304033004656,-0.9223170201922729,-0.7668541652875815,-0.6457562191474147,0.0,0.8328836128707566,-0.32932851965978394,0.9583124205735918,-1.8176103928182794
Independent House,4,3,8,0.0,9.58,24,0.86,1.37,2.95,31.3,Monday,Spring/Autumn,0,6.26,1,1,0,-0.028478554847755435,-0.6466304033004656,-0.2674769730868907,-1.1224787038760815,0.8005662957410299,0.0,0.4891348893410155,-0.08455536536959352,-2.1372603721925865,0.4917721772299934
Apartment,4,4,9,0.58,1.35,24,0.0,2.04,7.48,12.1,Wednesday,Winter,0,7.05,0,6,2,-0.028478554847755435,-0.10983632648654133,0.05994305046580039,-0.9505935102249731,-1.4037363519500623,0.0,-0.7961864247267118,1.1769678144336941,0.7964100778556954,-1.1941649081284416
Villa,5,5,14,7.69,12.65,24,2.22,0.93,5.54,42.8,Friday,Summer,0,18.88,2,0,1,0.47182038166686574,0.426957750327383,1.697043168229256,1.1564818809118895,1.6228274292053864,0.0,2.52173603716905,-0.9130183491210065,-0.45995210163518047,1.501578243981139
Apartment,1,2,6,2.05,7.3,24,0.0,0.38,5.33,20.6,Tuesday,Spring/Autumn,0,6.74,0,5,0,-1.529375364391619,-1.18342448011439,-0.9223170201922729,-0.5149534504540606,0.18989678945479774,0.0,-0.7961864247267118,-1.9485970788102729,-0.5959500695182134,-0.44778651096455097
Independent House,6,6,10,0.0,1.7,24,1.34,2.63,5.14,9.7,Wednesday,Winter,0,8.4,1,6,2,0.9721193181814869,0.9637518271413074,0.3873630740184915,-1.1224787038760815,-1.3099932259850704,0.0,1.20652352975091,2.287861360827634,-0.7189958499838148,-1.4049070437982458
Apartment,5,4,6,8.04,7.73,24,1.13,0.99,6.67,40.0,Saturday,Summer,1,20.8,0,2,1,0.47182038166686574,-0.10983632648654133,-0.9223170201922729,1.2602057046668682,0.3050669156403592,0.0,0.8926659995715809,-0.8000461240639958,0.27184648744971096,1.255712419033034
Apartment,6,4,14,9.89,11.55,24,0.65,1.28,6.51,36.9,Saturday,Summer,1,25.23,0,2,1,0.9721193181814869,-0.10983632648654133,1.697043168229256,1.808460201657473,1.3282061761725552,0.0,0.1752773591616868,-0.25401370295510994,0.16822898811025722,0.9835038271262033
Villa,1,6,11,5.86,13.85,24,0.0,1.05,4.35,35.2,Monday,Summer,0,14.57,2,1,1,-1.529375364391619,0.9637518271413074,0.7147830975711826,0.614154459564427,1.9442324325139293,0.0,-0.7961864247267118,-0.6870738990069848,-1.2306072529723673,0.8342281476934257
Apartment,7,3,5,0.61,2.59,24,0.85,0.89,8.07,8.4,Tuesday,Winter,0,7.09,0,5,2,1.4724182546961082,-0.6466304033004656,-1.249737043744964,-0.9417028967602606,-1.0716178485312344,0.0,0.47418929266580934,-0.9883331658256805,1.1784996066699307,-1.519059033952723
Apartment,1,4,6,1.44,7.29,24,0.0,1.68,6.05,24.5,Saturday,Spring/Autumn,1,8.67,0,2,0,-1.529375364391619,-0.10983632648654133,-0.9223170201922729,-0.6957292575698815,0.18721841442722661,0.0,-0.7961864247267118,0.49913446409162887,-0.12967132249067204,-0.10533054050111902
Independent House,6,4,8,0.34,2.06,24,1.14,0.9,6.95,9.8,Friday,Winter,0,7.42,1,0,2,0.9721193181814869,-0.10983632648654133,-0.2674769730868907,-1.021718417942673,-1.2135717249925073,0.0,0.907611596246787,-0.969504461649512,0.45317711129375504,-1.3961261214786707
Apartment,1,4,4,1.75,6.0,24,0.0,1.48,8.22,20.8,Monday,Spring/Autumn,0,7.87,0,1,0,-1.529375364391619,-0.10983632648654133,-1.5771570672976551,-0.6038595851011855,-0.15829196412945734,0.0,-0.7961864247267118,0.12256038056825948,1.2756410123006687,-0.4302246663254007
Apartment,5,3,9,0.88,4.03,24,0.0,1.64,4.95,13.2,Sunday,Winter,1,7.62,0,3,2,0.47182038166686574,-0.6466304033004656,0.05994305046580039,-0.8616873755778481,-0.6859318445609823,0.0,-0.7961864247267118,0.42381964738695493,-0.8420416304494157,-1.0975747626131145
Independent House,7,5,8,1.46,4.44,24,1.06,2.08,6.32,15.9,Friday,Spring/Autumn,0,10.13,1,0,0,1.4724182546961082,0.426957750327383,-0.2674769730868907,-0.6898021819267398,-0.5761184684305634,0.0,0.7880468228451383,1.2522826311383681,0.045183207644656304,-0.8604898599845846
Independent House,5,3,13,0.62,2.76,24,1.17,1.72,6.4,25.7,Friday,Winter,0,7.82,1,0,2,0.47182038166686574,-0.6466304033004656,1.3696231446765648,-0.9387393589386898,-1.026085473062524,0.0,0.9524483862724055,0.5744492807963029,0.09699195731438319,4.0527333783088164e-05
Apartment,6,2,10,0.38,2.33,24,1.1,0.82,4.81,9.9,Monday,Winter,0,7.07,0,1,2,0.9721193181814869,-1.18342448011439,0.3873630740184915,-1.0098642666563897,-1.1412555992480853,0.0,0.8478292095459629,-1.1201340950588599,-0.932706942371438,-1.3873451991590955
Independent House,3,5,6,2.54,1.59,24,0.0,1.23,6.29,11.9,Monday,Winter,0,8.52,1,1,2,-0.5287774913623766,0.426957750327383,-0.9223170201922729,-0.3697400971970897,-1.3394553512883536,0.0,-0.7961864247267118,-0.34815722383595243,0.025754926518508584,-1.211726752767592
Villa,2,8,12,9.69,10.82,24,0.9,1.98,7.97,35.6,Sunday,Summer,1,22.81,2,3,1,-1.0290764278769977,2.037339980769156,1.0422031211238738,1.749189445226056,1.1326847991598579,0.0,0.54891727604184,1.0639955893766833,1.1137386695827718,0.8693518369717262
Apartment,5,2,10,3.32,5.16,24,0.72,0.86,6.79,25.7,Wednesday,Spring/Autumn,0,10.94,0,6,0,0.47182038166686574,-1.18342448011439,0.3873630740184915,-0.1385841471145648,-0.38327546644543753,0.0,0.2798965358881296,-1.044819278354186,0.3495596119543013,4.0527333783088164e-05
Apartment,5,3,9,0.0,0.86,24,0.0,1.39,5.59,15.8,Saturday,Winter,1,6.62,0,2,2,0.47182038166686574,-0.6466304033004656,0.05994305046580039,-1.1224787038760815,-1.5349767283010507,0.0,-0.7961864247267118,-0.04689795701725696,-0.4275716330916013,-0.8692707823041598
Independent House,7,3,8,5.12,8.96,24,0.0,1.52,6.81,35.3,Wednesday,Summer,0,15.26,1,6,1,1.4724182546961082,-0.6466304033004656,-0.2674769730868907,0.3948526607681853,0.6345070440316162,0.0,-0.7961864247267118,0.19787519727293343,0.3625117993717327,0.8430090700130003
Apartment,3,2,6,7.15,12.3,24,0.0,1.45,4.92,45.9,Thursday,Summer,0,15.61,0,4,1,-0.5287774913623766,-1.18342448011439,-0.9223170201922729,0.9964508385470645,1.5290843032403947,0.0,-0.7961864247267118,0.066074268039754,-0.8614699115755635,1.7737868358879696
Apartment,6,2,9,6.8,11.84,24,0.0,1.05,4.78,25.7,Thursday,Summer,0,17.31,0,4,1,0.9721193181814869,-1.18342448011439,0.05994305046580039,0.8927270147920853,1.4058790519721196,0.0,-0.7961864247267118,-0.6870738990069848,-0.9521352234975852,4.0527333783088164e-05
Independent House,3,5,8,5.63,7.34,24,0.84,1.36,6.67,40.6,Thursday,Summer,0,15.74,1,4,1,-0.5287774913623766,0.426957750327383,-0.2674769730868907,0.5459930896682977,0.20061028956508253,0.0,0.4592436959906032,-0.10338406954576201,0.27184648744971096,1.3083979529504852
Independent House,1,5,6,1.32,3.34,24,0.0,1.55,8.32,11.0,Monday,Winter,0,7.3,1,1,2,-1.529375364391619,0.426957750327383,-0.9223170201922729,-0.7312917114287315,-0.8707397214633948,0.0,-0.7961864247267118,0.2543613098014389,1.340401949387827,-1.2907550536437684
Apartment,4,4,6,1.33,10.85,24,0.68,1.11,4.17,16.1,Thursday,Spring/Autumn,0,7.82,0,4,0,-0.028478554847755435,-0.10983632648654133,-0.9223170201922729,-0.7283281736071605,1.1407199242425714,0.0,0.22011414918730524,-0.5741016739499739,-1.3471769397292526,-0.8429280153454342
Apartment,6,4,12,0.09,0.73,24,0.0,0.86,5.7,14.1,Friday,Winter,0,5.32,0,0,2,0.9721193181814869,-0.10983632648654133,1.0422031211238738,-1.095806863481944,-1.5697956036594762,0.0,-0.7961864247267118,-1.044819278354186,-0.3563346022957267,-1.018546461736938
Independent House,6,3,9,4.97,8.27,24,0.0,1.04,6.09,40.1,Sunday,Summer,1,14.57,1,3,1,0.9721193181814869,-0.6466304033004656,0.05994305046580039,0.3503995934446227,0.44969916712920344,0.0,-0.7961864247267118,-0.7059026031831533,-0.10376694765580861,1.2644933413526094
Apartment,3,3,7,0.06,2.97,24,1.91,2.08,5.0,10.9,Saturday,Winter,1,7.88,0,2,2,-0.5287774913623766,-0.6466304033004656,-0.5948969966395818,-1.1046974769466564,-0.9698395974835289,0.0,2.0584225402376592,1.2522826311383681,-0.8096611619058366,-1.2995359759633436
Villa,2,9,14,3.25,8.78,24,3.0,2.49,6.88,20.2,Saturday,Spring/Autumn,1,15.92,2,2,0,-1.0290764278769977,2.5741340575830804,1.697043168229256,-0.15932891186556056,0.5862962935353343,0.0,3.687492577835128,2.024259502361276,0.4078444553327439,-0.48291020024285186
Apartment,2,2,12,11.24,12.07,24,2.74,1.71,6.45,25.7,Saturday,Summer,1,24.4,0,2,1,-1.0290764278769977,-1.18342448011439,1.0422031211238738,2.2085378075695354,1.4674816776062571,0.0,3.298907064279769,0.5556205766201344,0.12937242585796233,4.0527333783088164e-05
Apartment,1,4,9,0.65,1.88,24,0.74,1.97,5.78,3.7,Monday,Winter,0,6.64,0,1,2,-1.529375364391619,-0.10983632648654133,0.05994305046580039,-0.9298487454739772,-1.261782475488789,0.0,0.3097877292385419,1.0451668852005147,-0.30452585262599985,-1.9317623829727568
Independent House,5,4,4,3.74,5.03,24,0.0,1.59,5.14,23.8,Wednesday,Spring/Autumn,0,12.78,1,6,0,0.47182038166686574,-0.10983632648654133,-1.5771570672976551,-0.014115558608589667,-0.418094341803863,0.0,-0.7961864247267118,0.3296761265061129,-0.7189958499838148,-0.16679699673814524
Apartment,2,2,9,0.82,2.97,24,0.53,1.49,7.99,9.6,Sunday,Winter,1,7.12,0,3,2,-1.0290764278769977,-1.18342448011439,0.05994305046580039,-0.8794686025072731,-0.9698395974835289,0.0,-0.0040698009407867585,0.14138908474442796,1.1266908570002039,-1.4136879661178212
Villa,5,8,7,0.0,5.22,24,1.06,1.88,5.46,19.4,Sunday,Spring/Autumn,1,7.89,2,3,0,0.47182038166686574,2.037339980769156,-0.5948969966395818,-1.1224787038760815,-0.3672052162800105,0.0,0.7880468228451383,0.8757085476149983,-0.5117608513049073,-0.5531575787994534
Independent House,5,4,5,0.53,8.42,24,0.0,1.6,5.87,19.7,Sunday,Spring/Autumn,1,8.26,1,3,0,0.47182038166686574,-0.10983632648654133,-1.249737043744964,-0.9654111993328273,0.48987479254277144,0.0,-0.7961864247267118,0.3485048306822814,-0.24624100924755724,-0.5268148118407278
Independent House,4,6,5,0.04,3.62,24,1.19,1.58,5.47,18.7,Wednesday,Winter,0,6.49,1,6,2,-0.028478554847755435,0.9637518271413074,-1.249737043744964,-1.110624552589798,-0.7957452206914013,0.0,0.9823395796228178,0.3108474223299444,-0.5052847575961916,-0.6146240350364796
Villa,7,7,12,2.07,1.9,24,0.0,2.3,7.41,16.5,Monday,Winter,0,13.65,2,1,2,1.4724182546961082,1.5005459039552316,1.0422031211238738,-0.509026374810919,-1.2564257254336466,0.0,-0.7961864247267118,1.666514123014074,0.7510774218946843,-0.8078043260671335
Apartment,4,3,8,5.37,9.8,24,0.0,1.05,6.5,40.2,Tuesday,Summer,0,14.14,0,5,1,-0.028478554847755435,-0.6466304033004656,-0.2674769730868907,0.46894110630745617,0.8594905463475964,0.0,-0.7961864247267118,-0.6870738990069848,0.1617528944015415,1.2732742636721848
Villa,7,7,13,0.87,0.95,24,0.59,1.6,5.63,15.8,Tuesday,Winter,0,9.14,2,5,2,1.4724182546961082,1.5005459039552316,1.3696231446765648,-0.8646509133994189,-1.5108713530529099,0.0,0.08560377911044995,0.3485048306822814,-0.4016672582567379,-0.8692707823041598
Independent House,1,5,14,0.0,3.53,24,2.34,2.72,6.12,6.4,Tuesday,Winter,0,7.47,1,5,2,-1.529375364391619,0.426957750327383,1.697043168229256,-1.1224787038760815,-0.8198505959395421,0.0,2.701083197271523,2.457319698413151,-0.08433866652966089,-1.6946774803442266
Apartment,3,2,9,7.58,5.49,24,0.0,1.37,4.82,34.9,Sunday,Summer,1,16.5,0,3,1,-0.5287774913623766,-1.18342448011439,0.05994305046580039,1.1238829648746103,-0.29488909053558815,0.0,-0.7961864247267118,-0.08455536536959352,-0.9262308486627218,0.8078853807346997
Villa,4,8,10,8.17,9.74,24,0.0,2.09,7.51,42.2,Wednesday,Summer,0,20.83,2,6,1,-0.028478554847755435,2.037339980769156,0.3873630740184915,1.2987316963472892,0.8434202961821691,0.0,-0.7961864247267118,1.2711113353145362,0.8158383589818426,1.4488927100636884
Apartment,6,2,6,3.93,6.15,24,0.0,1.13,4.93,26.5,Friday,Spring/Autumn,0,12.57,0,0,0,0.9721193181814869,-1.18342448011439,-0.9223170201922729,0.042191660001256154,-0.11811633871588935,0.0,-0.7961864247267118,-0.5364442655976374,-0.8549938178668477,0.0702879058903846
Villa,4,7,5,8.79,11.8,24,0.5,2.54,5.59,36.2,Tuesday,Summer,0,20.16,2,5,1,-0.028478554847755435,1.5005459039552316,-1.249737043744964,1.4824710412846807,1.395165551861835,0.0,-0.04890659096640519,2.118403023242118,-0.4275716330916013,0.9220373708891775
Apartment,4,3,10,11.56,7.75,24,0.6,0.87,7.87,38.6,Saturday,Summer,1,28.54,0,2,1,-0.028478554847755435,-0.6466304033004656,0.3873630740184915,2.303371017859802,0.3104236656955015,0.0,0.10054937578565609,-1.0259905741780175,1.0489777324956135,1.1327795065589816
Apartment,4,2,4,5.34,8.01,24,0.64,1.59,4.53,40.2,Thursday,Summer,0,15.51,0,4,1,-0.028478554847755435,-1.18342448011439,-1.5771570672976551,0.4600504928427436,0.38006141641235247,0.0,0.16033176248648065,0.3296761265061129,-1.1140375662154816,1.2732742636721848
Apartment,2,4,8,8.09,11.1,24,0.0,1.27,7.26,39.9,Friday,Summer,0,18.49,0,0,1,-1.0290764278769977,-0.10983632648654133,-0.2674769730868907,1.2750233937747226,1.2076792999318513,0.0,-0.7961864247267118,-0.27284240713127844,0.6539360162639463,1.2469314967134588
Villa,6,8,8,1.38,0.97,24,0.0,2.18,6.25,17.1,Friday,Winter,0,10.15,2,0,2,0.9721193181814869,2.037339980769156,-0.2674769730868907,-0.7135104844993064,-1.5055146029977677,0.0,-0.7961864247267118,1.440569672900053,-0.00014944831635485417,-0.7551187921496824
Apartment,5,4,11,5.08,5.29,24,0.72,1.45,6.07,22.9,Thursday,Spring/Autumn,0,15.33,0,4,0,0.47182038166686574,-0.10983632648654133,0.7147830975711826,0.38299850948190195,-0.34845659108701205,0.0,0.2798965358881296,0.066074268039754,-0.11671913507324004,-0.24582529761432206
Independent House,5,4,5,4.26,0.7,24,0.0,1.95,5.75,23.0,Wednesday,Spring/Autumn,0,12.13,1,6,0,0.47182038166686574,-0.10983632648654133,-1.249737043744964,0.13998840811309354,-1.5778307287421898,0.0,-0.7961864247267118,1.0075094768481778,-0.32395413375214754,-0.23704437529474676
Apartment,3,2,10,10.09,12.99,24,0.0,1.37,5.37,41.9,Sunday,Summer,1,20.8,0,3,1,-0.5287774913623766,-1.18342448011439,0.3873630740184915,1.8677309580888892,1.7138921801428069,0.0,-0.7961864247267118,-0.08455536536959352,-0.57004569468335,1.4225499431049624
Independent House,6,5,11,7.19,11.75,24,0.87,1.54,4.18,37.4,Saturday,Summer,1,21.1,1,2,1,0.9721193181814869,0.426957750327383,0.7147830975711826,1.0083049898333478,1.3817736767239788,0.0,0.5040804860162217,0.23553260562527042,-1.3407008460205367,1.0274084387240792
Villa,1,9,13,0.0,0.73,24,0.59,2.52,6.26,13.1,Saturday,Winter,1,7.79,2,2,2,-1.529375364391619,2.5741340575830804,1.3696231446765648,-1.1224787038760815,-1.5697956036594762,0.0,0.08560377911044995,2.080745614889781,0.006326645392360861,-1.1063556849326897
Apartment,7,2,11,7.16,10.95,24,2.2,0.96,3.97,31.7,Friday,Summer,0,18.65,0,0,1,1.4724182546961082,-1.18342448011439,0.7147830975711826,0.9994143763686353,1.1675036745182832,0.0,2.491844843818637,-0.8565322365925012,-1.4766988139035695,0.526895866508294
Villa,7,9,10,5.12,11.76,24,0.0,1.13,6.74,34.2,Wednesday,Summer,0,16.59,2,6,1,1.4724182546961082,2.5741340575830804,0.3873630740184915,0.3948526607681853,1.38445205175155,0.0,-0.7961864247267118,-0.5364442655976374,0.3171791434107221,0.7464189244976738
Apartment,5,4,10,6.69,13.62,24,0.0,0.89,9.01,44.4,Sunday,Summer,1,17.68,0,3,1,0.47182038166686574,-0.10983632648654133,0.3873630740184915,0.8601280987548062,1.8826298068797918,0.0,-0.7961864247267118,-0.9883331658256805,1.7872524152892206,1.6420730010943418
Independent House,6,5,11,0.78,8.43,24,0.54,1.43,8.19,27.4,Thursday,Spring/Autumn,0,8.52,1,4,0,0.9721193181814869,0.426957750327383,0.7147830975711826,-0.8913227537935565,0.49255316757034256,0.0,0.010875795734419385,0.02841685968741701,1.2562127311745204,0.1493162067665611
Independent House,3,6,12,1.56,5.51,24,0.0,1.17,8.78,8.4,Thursday,Winter,0,8.9,1,4,2,-0.5287774913623766,0.9637518271413074,1.0422031211238738,-0.6601668037110314,-0.2895323404804459,0.0,-0.7961864247267118,-0.46112944889296337,1.6383022599887558,-1.519059033952723
Apartment,4,3,8,2.05,8.92,24,1.78,1.15,6.21,22.3,Friday,Spring/Autumn,0,10.6,0,0,0,-0.028478554847755435,-0.6466304033004656,-0.2674769730868907,-0.5149534504540606,0.6237935439213311,0.0,1.8641297834599797,-0.49878685724530036,-0.02605382315121829,-0.29851083153177294
